ions
		event id.	tof (falling edge)	psd sig.u1	psd sig.u2	psd sig.v1	psd sig.v2	psd sig.w1	psd sig.w2	pos.x	pos.y	pos.r	pos.t	pos.x from uv	pos.y from uv	pos.r from uv	pos.t from uv	pos.x from uw	pos.y from uw	pos.r from uw	pos.t from uw	pos.x from vw	pos.y from vw	pos.r from vw	pos.t from vw	pos.deviation	energy	p	px	py	pz
	74	63	11189887	NAN	NAN	11253090	11234711	11227224	11258952	-2.93866	-8.635958579016759	9.122253185156239	251.2074923412655	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-2.93866	-8.635958579016759	9.122253185156239	251.2074923412655	NAN	NAN	NAN	NAN	NAN	NAN
	75	65	9861418	9903099	9925720	9909208	9923073	9909632	9919656	-6.234846666666667	1.9539848105455	6.533863297979762	162.5991439582777	-6.091140000000001	2.202892058598531	6.477246322430273	160.1172159058347	-6.091140000000001	1.705077562492469	6.325288609519354	164.3616058262589	-6.522260000000001	1.9539848105455	6.808665959455094	163.3224634884857	0.4978144961060628	NAN	NAN	NAN	NAN	NAN
	76	66	4919186	4967048	4976376	4969502	4978289	4971657	4973433	-1.711486666666667	2.576252930678079	3.09293804868529	123.5973509162427	-1.57152	2.818682308710803	3.227172921899175	119.1412889439928	-1.57152	2.333823552645355	2.813611111238045	123.9550277391906	-1.99142	2.576252930678079	3.256199130770014	127.7036958186158	0.4848587560654478	NAN	NAN	NAN	NAN	NAN
	77	66	6980377	7026089	7040405	7035760	7034196	7024496	7043030	-3.568226666666666	-2.745219141458854	4.502051718865877	217.5729235385808	-3.26744	-2.224241352552903	3.95264642334808	214.2442564096566	-3.26744	-3.266196930364805	4.619979062888107	224.9890990820624	-4.1698	-2.745219141458854	4.992340150133211	213.3592087373547	1.041955577811902	NAN	NAN	NAN	NAN	NAN
	78	67	6623176	2493091	2505724	2487897	2514685	2505571	2493100	-2.886073333333333	8.906506034159277	9.362439266659806	107.9544514677788	-2.69522	9.237073704286487	9.622252411302714	106.2663412024734	-2.69522	8.575938364032066	8.989489956169759	107.4467329123629	-3.26778	8.906506034159277	9.487056227561613	110.1479904264988	0.661135340254423	NAN	NAN	NAN	NAN	NAN
	79	67	NAN	6653340	6698371	6660595	6694367	6669623	6682528	-13.89708666666667	5.296173142841174	14.87207005698254	159.1381799816814	-13.71054	5.619281447490456	14.81739623137987	157.7136692922656	-13.71054	4.973064838191892	14.5845905316694	160.0633611602439	-14.27018	5.296173142841174	15.22128401914084	159.6383125066794	0.6462166092985643	NAN	NAN	NAN	NAN	NAN
	80	68	8106394	8148890	8168660	8158086	8163872	8152297	8167059	-5.209973333333334	-0.5619806455236681	5.240195070795328	186.1564812866577	-5.1218	-0.4092599523176284	5.138125042130741	184.5685407832765	-5.1218	-0.7147013387297079	5.171424682191749	187.9438182427535	-5.386320000000001	-0.561980645523668	5.41555771720173	185.9563930826926	0.3054413864120804	NAN	NAN	NAN	NAN	NAN
	81	68	12809723	12844438	12879615	12875706	12851797	12832755	12893383	-10.53494	-15.39453630020436	18.65413382341592	235.6150006280051	-10.36018	-15.09184310107362	18.30565644329161	235.5313570948494	-10.36018	-15.69722949933509	18.80787982700857	236.5751671289015	-10.88446	-15.39453630020436	18.85373218728615	234.7383918850092	0.605386398261473	NAN	NAN	NAN	NAN	NAN
	82	70	3170798	3224732	3221957	3226939	3224052	3223638	3224244	2.487513333333334	0.5143272733050165	2.540128958847658	11.6820654615754	2.5435	0.611299024518106	2.615927894147082	13.51402867234044	2.5435	0.4173555220919268	2.577513895563053	9.318458228502918	2.37554	0.5143272733050165	2.430580760983962	12.21652800030592	0.1939435024261794	NAN	NAN	NAN	NAN	NAN
	83	70	4877032	4930330	4928211	4937887	4924979	4924674	4935582	2.306973333333334	-3.475059163746844	4.171110421968235	303.5788284131216	2.32046	-3.451699571855431	4.159178349860338	303.9115957775644	2.32046	-3.498418755638257	4.198031491235092	303.5558485532724	2.28	-3.475059163746844	4.156252662139408	303.2690380220637	0.04671918378282539	NAN	NAN	NAN	NAN	NAN
	84	71	3427949	3488136	3471825	3489035	3475852	3482415	3479197	7.155940000000001	-0.7561204470413717	7.195776220397217	353.9683181042601	7.14574	-0.7737873652785745	7.187513271936599	353.8197205610102	7.14574	-0.7384535288041689	7.183795219924029	354.0998958087773	7.176340000000001	-0.7561204470413716	7.21606360324201	353.9853383484767	0.03533383647440658	NAN	NAN	NAN	NAN	NAN
	85	71	3775447	5877800	3829759	3826610	3833540	3829336	3827227	-0.03914000000000017	2.97434748828971	2.974605002465925	90.75392246130828	697.9339400000001	405.949293113402	807.4073403079727	30.18417899043601	697.9339400000001	-400.0005981368226	804.4328829142551	330.1820722470036	-0.03914000000000017	2.97434748828971	2.974605002465925	90.75392246130828	805.9498912502246	NAN	NAN	NAN	NAN	NAN
	86	71	5840561	NAN	5908160	5883371	5907218	5889556	5897951	-9.362280000000002	4.233213562236154	10.27484227917393	155.6695975708629	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-9.362280000000002	4.233213562236154	10.27484227917393	155.6695975708629	NAN	NAN	NAN	NAN	NAN	NAN
	87	72	6266803	6331849	6305316	6324360	6317639	6328832	6309408	10.57724666666667	3.693587359635378	11.20360364484434	19.24926354339757	10.62122	3.769751407146874	11.27037443743933	19.54111737321079	10.62122	3.617423312123882	11.22034160386828	18.80804901760469	10.4893	3.693587359635377	11.12061158719511	19.39864767776515	0.1523280950229922	NAN	NAN	NAN	NAN	NAN
	88	72	7025712	7064799	7092536	7057746	7102797	7085879	7070806	-8.084560000000002	13.0022865788174	15.31076636459766	121.8725169130862	-7.830580000000001	13.44219284292375	15.55668767966852	120.222399656987	-7.830580000000001	12.56238031471106	14.80308691820189	121.9367599040351	-8.592520000000002	13.0022865788174	15.5849560868196	123.4585959945399	0.8798125282126882	NAN	NAN	NAN	NAN	NAN
	89	72	7632594	7697194	7672607	7686057	7688181	7697942	7671976	9.875146666666668	6.714041480922442	11.9413933314218	34.21150334568714	9.959580000000001	6.860284304108173	12.09366505694585	34.55956069049	9.959580000000001	6.567798657736708	11.93018076078347	33.40266883057951	9.70628	6.714041480922441	11.80212796261535	34.67243862017822	0.2924856463714653	NAN	NAN	NAN	NAN	NAN
	90	72	8293811	8347788	8343899	8347619	8349237	8348526	8344308	2.776173333333334	2.345601498136823	3.63441670213706	40.19461930046863	2.92226	2.598631027111868	3.910560921743642	41.64521916879872	2.92226	2.092571969161778	3.594226057682183	35.60569398613298	2.484	2.345601498136823	3.416445870793464	43.35856425121276	0.5060590579500908	NAN	NAN	NAN	NAN	NAN
	91	72	9458786	9507740	9514580	9514194	9512397	9507208	9516544	-0.80482	-0.9853977859419558	1.27229871843813	230.7598957075401	-0.7256	-0.8481847209663493	1.116204587376689	229.4538711289113	-0.7256	-1.122610850917562	1.336693862706736	237.1233761070137	-0.96326	-0.9853977859419556	1.377998049396046	225.650882442841	0.2744261299512128	NAN	NAN	NAN	NAN	NAN
	92	72	10546897	10607494	10589723	10608984	10593585	10601275	10598275	7.713313333333335	-1.233912435811938	7.811385439051715	350.9112998154229	7.642140000000001	-1.357188265289307	7.761717836087512	349.9296817197794	7.642140000000001	-1.110636606334569	7.722423029783489	351.731063071786	7.85566	-1.233912435811938	7.951976731282063	351.0733134950309	0.246551658954737	NAN	NAN	NAN	NAN	NAN
	93	77	8111044	8203280	8121512	8196322	8133813	8174257	8152169	29.72174	-6.734605578510714	30.47518237723456	347.2330152629519	29.40112	-7.28993570843345	30.29140174847465	346.0744890704843	29.40112	-6.179275448587982	30.04345689703371	348.1308138250141	30.36298	-6.734605578510714	31.10089173606615	347.4940737107779	1.110660259845469	NAN	NAN	NAN	NAN	NAN
	94	80	4666365	4704645	4733525	4707677	4734742	4717578	4721487	-8.456520000000001	5.745501763340694	10.22367453623946	145.8071533932468	-8.219200000000001	6.156552060992939	10.26929315579784	143.1651313516303	-8.219200000000001	5.334451465688446	9.7985519889311	147.0154938762273	-8.931160000000002	5.745501763340693	10.61962379080121	147.2464306356082	0.8221005953044932	NAN	NAN	NAN	NAN	NAN
	95	80	5504870	5547728	5566938	5552976	5565793	5553973	5561859	-5.100606666666667	2.167950820307175	5.542219693165817	156.9726718293486	-4.9314	2.461025363953213	5.511383837297221	153.4784153365857	-4.9314	1.874876276661137	5.275781175597291	159.1836227932592	-5.439020000000001	2.167950820307175	5.855164329006536	158.2681607520945	0.5861490872920764	NAN	NAN	NAN	NAN	NAN
	96	80	NAN	NAN	8972502	8972979	8969159	8964190	8975626	-0.9894399999999997	-1.794738940297357	2.049409519207833	241.1320415070544	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.9894399999999997	-1.794738940297357	2.049409519207833	241.1320415070544	NAN	NAN	NAN	NAN	NAN	NAN
	97	81	10762251	10799239	10830310	10790183	10844119	10825341	10804385	-9.180493333333335	15.90123156245082	18.36111715136255	119.9997649162082	-8.96414	16.27596652817104	18.58125109796819	118.8441841271255	-8.96414	15.5264965967306	17.9284104846996	119.9997592424116	-9.613200000000003	15.90123156245082	18.5812480593388	121.155351369857	0.7494699314404389	NAN	NAN	NAN	NAN	NAN
	98	82	4727249	4791759	4767669	4789550	4773930	4784088	4776167	9.72838	-0.3113067056469163	9.733359609578839	358.1671690507869	9.7906	-0.2035385043999811	9.792715470326572	358.8090395221048	9.7906	-0.4190749068938515	9.79956489532	357.5490189175658	9.60394	-0.3113067056469163	9.608984097633877	358.1434372398894	0.2155364024938708	NAN	NAN	NAN	NAN	NAN
	99	83	6010678	6057872	6068981	6061658	6069108	6061425	6066714	-2.361793333333333	1.624202336784386	2.866374187051237	145.4837448532313	-2.17706	1.944169855969277	2.918798840697933	138.2343369030081	-2.17706	1.304234817599495	2.537837406738026	149.0749849371033	-2.73126	1.624202336784386	3.177705842021231	149.261259220187	0.6399350383697816	NAN	NAN	NAN	NAN	NAN
	100	84	10200194	10240699	10264946	10256206	10252820	10239054	10267942	-6.786213333333333	-5.135356879860835	8.510263314906602	217.1160236528507	-6.643980000000001	-4.889001519997621	8.248927572899344	216.3476546018274	-6.643980000000001	-5.381712239724048	8.550163558178033	219.0079330766236	-7.070680000000001	-5.135356879860835	8.738787441397921	215.9904902059218	0.4927107197264269	NAN	NAN	NAN	NAN	NAN
	101	85	6250527	6305105	6299823	6290468	6319671	6319151	6286190	3.22316	13.40273672552733	13.78485081962801	76.47798304790477	3.39588	13.70189654101062	14.11644324165825	76.08028682269007	3.39588	13.10357691004403	13.53645924205584	75.47105014992837	2.877719999999999	13.40273672552733	13.70819550970145	77.88192723939702	0.5983196309665949	NAN	NAN	NAN	NAN	NAN
	102	86	4714894	3220592	3195653	3195223	3225639	3235734	3180176	10.10226666666667	18.07661809472502	20.70796739293803	60.80099921418662	10.07926	18.03676937914555	20.66195856602376	60.80278294844359	10.07926	18.11646681030449	20.73156655529109	60.91022944316405	10.14828	18.07661809472502	20.73045365400719	60.68998527730738	0.07969743115893725	NAN	NAN	NAN	NAN	NAN
	103	86	NAN	4747078	4787897	4757857	4780711	4758081	4777912	-12.48994	1.793412153678481	12.61803979850126	171.828834436741	-12.27846	2.159706258463147	12.46695275897221	170.0240670578087	-12.27846	1.427118048893814	12.3611183109409	173.3702932563619	-12.9129	1.793412153678481	13.03684446340301	172.0930383223397	0.7325882095693339	NAN	NAN	NAN	NAN	NAN
	104	87	4629342	4681376	4682414	4688562	4678869	4676893	4688357	1.164006666666667	-2.953099879383271	3.174225955671388	291.5125905191339	1.24708	-2.809212645295832	3.073578405196459	293.9376361114456	1.24708	-3.09698711347071	3.33864309374387	291.9334249013735	0.9978600000000002	-2.953099879383271	3.117133856159131	288.6702424688311	0.2877744681748769	NAN	NAN	NAN	NAN	NAN
	105	87	5048979	5109191	5092607	5111876	5094762	5102455	5101466	7.410713333333334	-1.965322850832123	7.666887635595513	345.1470541344467	7.23856	-2.263501170857798	7.584206512488608	342.6355113607859	7.23856	-1.667144530806449	7.428063123062286	347.0301284660447	7.75502	-1.965322850832124	8.000176817321158	345.7791633090474	0.5963566400513487	NAN	NAN	NAN	NAN	NAN
	106	88	4086290	4123306	4148088	4118934	4117511	4107055	4147367	-8.424673333333336	-6.992542584773872	10.94855116320209	219.6929297335338	-6.825880000000002	-4.223351300638134	8.026788522379411	211.7461674154271	-6.825880000000002	-9.76173386890961	11.91151064734516	235.0368790338408	-11.62226	-6.992542584773873	13.56364918845501	211.0332548696121	5.538382568271476	NAN	NAN	NAN	NAN	NAN
	107	88	6340296	6399338	4181727	4163779	4189087	4157102	4172810	-12.34544	3.084471278634939	12.72493032838781	165.9720068487009	755.5877400000001	446.4508994712803	877.628189199175	30.57738529779983	755.5877400000001	-440.2819569140104	874.5061660287698	329.7705892593958	-12.34544	3.084471278634939	12.72493032838781	165.9720068487009	886.7328563852908	9.788699048718277	263.6443279050347	-85.98980773093776	21.48429640429329	248.2992340119202
	108	88	9559817	9613221	6386476	6406777	6383134	6388544	6399421	5.940439999999999	-5.576244639424801	8.147596680758923	316.8112769484823	1098.6933	625.3249132393087	1264.182824825048	29.64651083033149	1098.6933	-636.4774025181582	1269.736370819215	329.9161164459515	5.940439999999999	-5.576244639424801	8.147596680758923	316.8112769484823	1261.802315757467	NAN	NAN	NAN	NAN	NAN
	109	88	NAN	NAN	9611775	9609793	9618746	9617289	9607970	1.72444	4.786777000335166	5.087919748240703	70.18840612119975	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	1.72444	4.786777000335166	5.087919748240703	70.18840612119975	NAN	NAN	NAN	NAN	NAN	NAN
	110	88	NAN	NAN	NAN	NAN	NAN	9736366	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
	111	90	7431436	7486327	7480402	7484795	7487371	7487953	7480513	3.494253333333333	3.166131700709119	4.715315080007521	42.17962287492078	3.6145	3.374405036816585	4.944817448854218	43.03244998345308	3.6145	2.957858364601654	4.670496371376813	39.29453568090097	3.25376	3.16613170070912	4.539971815312868	44.21798993146062	0.4165466722149308	5.511133952262104	230.5710307104423	28.20903381299043	25.56011476033538	227.4069725132714
	112	94	7511986	7566619	7553375	7565039	7563116	7564159	7555693	5.779393333333334	2.484384955844626	6.290751617271571	23.26139446923847	6.102960000000001	3.044818862146996	6.820340362832792	26.51500048868055	6.102960000000001	1.923951049542256	6.399039646902867	17.49739678931925	5.13226	2.484384955844626	5.701952412676478	25.83033877243815	1.12086781260474	2.419165280106709	152.7625952530937	46.15662527331285	19.8413256942037	144.2646812166305
	113	94	NAN	NAN	NAN	NAN	NAN	NAN	7569950	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
	114	95	4676498	4727538	4730515	4716843	4745163	4740916	4716794	0.4494400000000001	11.4943169577264	11.50310039242798	87.7608148660062	0.58782	11.73399814847778	11.74871247843269	87.13213915394734	0.58782	11.25463576697502	11.26997598043906	87.01020706846354	0.1726800000000002	11.4943169577264	11.49561397695124	89.13930588269949	0.4793623815027617	NAN	NAN	NAN	NAN	NAN
	115	95	6312645	6354094	6376701	6369813	6364541	6351695	6380794	-6.224646666666668	-5.546996074787654	8.337589074699839	221.7053268653754	-6.08638	-5.307511183127797	8.075499765551767	221.0894325691476	-6.08638	-5.786480966447511	8.398058316031113	223.5530618149665	-6.501180000000002	-5.546996074787654	8.546022867165151	220.4717761951995	0.4789697833197149	11.27222050582737	282.9180668677482	-43.54650210959941	-38.80578114997817	276.840109203024
	116	96	12277194	12325361	12333317	12344038	12318549	12313362	12347223	-1.152186666666667	-10.45035108197746	10.51367546823812	263.7083571184576	-1.10504	-10.36869065990328	10.42740904550913	263.9166824471075	-1.10504	-10.53201150405164	10.58982434807472	264.0103258686595	-1.24648	-10.45035108197746	10.52442635619574	263.1981021504632	0.163320844148361	NAN	NAN	NAN	NAN	NAN
	117	98	11607746	11624296	11696336	11655159	11669071	11630964	11691391	-23.15415333333333	-7.930852242260852	24.47474686022483	198.9075605960131	-22.8936	-7.479560630846088	24.08445034021958	198.0927159691696	-22.8936	-8.382143853675617	24.37985349717492	200.109437008816	-23.67526	-7.930852242260852	24.96830697817083	198.5200664666446	0.9025832228295281	NAN	NAN	NAN	NAN	NAN
	118	102	26566	4181288	4183953	4190800	4178124	4175168	4191332	0.6006266666666666	-4.461265799565796	4.501515847699145	277.6677081440415	0.6939000000000001	-4.299711647241154	4.355343552398736	279.1675176227188	0.6939000000000001	-4.622819951890436	4.674608167279509	278.5365475120036	0.4140799999999998	-4.461265799565796	4.480441360042049	275.3028125925053	0.3231083046492826	NAN	NAN	NAN	NAN	NAN
	119	102	4130027	4277700	4229358	4251061	4261922	4283119	4224863	17.92895333333334	14.76760430889698	23.22777442315551	39.4773799218311	18.03628	14.95349954857066	23.4289253912232	39.66141145725072	18.03628	14.58170906922331	23.19339637952729	38.95434185093824	17.7143	14.76760430889698	23.06249252605088	39.81642622129591	0.3717904793473519	NAN	NAN	NAN	NAN	NAN
	120	102	4201674	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
	121	104	7488203	7548942	7531721	7555398	7529350	7537059	7545503	7.498546666666667	-5.570748264862115	9.341383106512763	323.3909591069029	7.45514	-5.645930816915988	9.351772410030177	322.8626043703305	7.45514	-5.495565712808243	9.261768455505329	323.6041703059519	7.58536	-5.570748264862115	9.411212597750847	323.7061459066676	0.1503651041077456	3.534871961056501	184.6592644232786	60.07669800787861	-44.63160343583422	168.8130749336759
	122	104	8789379	8848902	8835915	8836996	8851311	8855230	8828703	5.927746666666667	9.217247496042518	10.95882438710831	57.25433626034167	6.01558	9.369379291973985	11.13429257084934	57.2976382536714	6.01558	9.065115700111051	10.87950023635277	56.43188311354896	5.752079999999999	9.217247496042518	10.86480905169079	58.03352122386939	0.3042635918629336	NAN	NAN	NAN	NAN	NAN
	123	104	8896178	8934384	8962711	8955178	8945502	8929546	8969165	-8.214326666666667	-8.476563716698887	11.80369836237639	225.900122147005	-8.031180000000001	-8.15934438479534	11.44878827571247	225.453544603401	-8.031180000000001	-8.793783048602435	11.9092599475487	227.595194471911	-8.580620000000001	-8.476563716698887	12.06147470368595	224.6504750139861	0.6344386638070965	NAN	NAN	NAN	NAN	NAN
	124	104	11662874	11715523	11715771	11717501	11717848	11715836	11716823	1.3926	1.074368581424337	1.758864010875128	37.64961061729402	1.51568	1.287549394819915	1.988735604976471	40.34744495160169	1.51568	0.8611877680287598	1.743252774041205	29.60462077214779	1.14644	1.074368581424337	1.571175522451818	43.1412448642166	0.4263616267911549	NAN	NAN	NAN	NAN	NAN
	125	105	9824865	9844777	9909757	9871975	9886225	9851749	9904632	-20.73720666666667	-6.383622802864958	21.69752014459952	197.110158862042	-20.4932	-5.960990858812768	21.34255510145984	196.2184735240624	-20.4932	-6.806254746917149	21.59389612645046	198.3724929432888	-21.22522	-6.383622802864958	22.16439947613419	196.7390011355587	0.8452638881043787	NAN	NAN	NAN	NAN	NAN
	126	106	9323413	2483825	2503787	2489659	2501625	2489544	2498888	-5.339853333333333	1.714696217977168	5.608405900205184	162.1975014021734	-5.18708	1.979307393352157	5.551887668512261	159.1139394881019	-5.18708	1.450085042602178	5.385958183756959	164.3812876800011	-5.6454	1.714696217977168	5.9000613793371	163.1047150031443	0.5292223507499791	NAN	NAN	NAN	NAN	NAN
	127	106	NAN	9379023	9371877	9379719	9376027	9377420	9374857	3.928660000000001	0.9783783256688702	4.04865330001701	13.98425517102801	4.029640000000001	1.153280816217175	4.191426388552537	15.97109336767007	4.029640000000001	0.8034758351205651	4.108962393016355	11.2764032509922	3.726700000000001	0.9783783256688701	3.852988066181704	14.71002377897361	0.3498049810966105	NAN	NAN	NAN	NAN	NAN
	128	108	4917214	4973446	4965667	4968311	4975628	4977231	4962958	4.151586666666667	5.438097386013368	6.841679255169002	52.64093314870481	4.24486	5.599651538338009	7.026729948589972	52.83576640019402	4.24486	5.276543233688727	6.772056180849822	51.18410712864566	3.96504	5.438097386013368	6.730114811900718	53.90336244294139	0.3231083046492824	NAN	NAN	NAN	NAN	NAN
	129	108	7132356	7191390	7177991	7188409	7185343	7190014	7180373	6.077233333333335	2.490666526773408	6.567814304269519	22.28556446259886	6.155660000000001	2.626505498108344	6.692584042594711	23.10703999230414	6.155660000000001	2.354827555438473	6.590702758541941	20.93418781389429	5.92038	2.490666526773408	6.422952521386835	22.81618322221976	0.2716779426698714	NAN	NAN	NAN	NAN	NAN
	130	108	13204945	NAN	13242964	13240250	NAN	NAN	13224345	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
	131	109	5815728	5883621	5851620	5875613	5864211	5878454	5857545	12.51547333333333	3.066215463123163	12.8856024315386	13.76597460315197	12.48034	3.005362744750576	12.83709826024303	13.5394859888101	12.48034	3.127068181495749	12.86613546980301	14.06641264001414	12.58574	3.066215463123163	12.95386153291348	13.69201904889393	0.1217054367451728	NAN	NAN	NAN	NAN	NAN
	132	109	7388241	7437909	7443202	7443956	7442059	7437476	7445418	-0.2848466666666669	-0.7313867615092881	0.7848975846708636	248.7210233995092	-0.1996200000000001	-0.5837698446828843	0.6169565430085646	251.121885519763	-0.1996200000000001	-0.8790036783356918	0.9013853842434303	257.2052523192348	-0.4553000000000003	-0.7313867615092879	0.8615246281511888	238.0970733047365	0.2952338336528072	NAN	NAN	NAN	NAN	NAN
	133	110	7450982	7496476	7510329	7486129	7524756	7514913	7491732	-3.290560000000001	13.33285424894461	13.7329089248127	103.8635994286	-3.11002	13.6455587017431	13.99548129515798	102.8392232966896	-3.11002	13.02014979614613	13.3864306338353	103.4340699839248	-3.651640000000001	13.33285424894461	13.82387344824888	105.3167260780723	0.6254089055969718	5.719378903739414	234.886843668051	-26.49493541056903	107.3534936801999	207.2319355711964
	134	113	6431297	6499562	6468434	6494436	6477849	6491466	6477213	12.15088	0.7418379203818803	12.17350435472533	3.493696760771069	12.18352	0.7983720587409281	12.20965018067996	3.74916634757423	12.18352	0.6853037820228325	12.20277840756173	3.219404804973133	12.0856	0.7418379203818803	12.10834633053236	3.512520736985603	0.1130682767180948	4.339981894199016	175.5496237157414	83.43708142188376	5.094017138243803	154.3696045856555
	135	114	6918681	6978913	6962830	6978548	6968251	6974556	6968921	7.051106666666667	0.2848536353129078	7.056858140721131	2.313401538493307	7.06822	0.3144947981331033	7.075213137881628	2.547649567604307	7.06822	0.2552124724927123	7.072825982202294	2.067882428338963	7.01688	0.2848536353129077	7.022659505340622	2.324673409431784	0.05928232564039062	NAN	NAN	NAN	NAN	NAN
	136	114	11467027	11509950	11528518	11536105	11506219	11496052	11544687	-4.733633333333334	-14.21360096559313	14.98111267374872	251.5804120294994	-4.71312	-14.1780708300272	14.94092341843931	251.6119949215277	-4.71312	-14.24913110115906	15.0083722392676	251.6975699631772	-4.774660000000001	-14.21360096559313	14.994126534237	251.4316718743968	0.07106027113185989	NAN	NAN	NAN	NAN	NAN
	137	116	5555209	5602211	5614278	5597595	5621916	5612965	5603239	-2.789286666666667	7.883395169133725	8.362298697222277	109.4846930834886	-2.50278	8.379639272507593	8.745413773272913	106.6295153308884	-2.50278	7.387151065759859	7.79960951565891	108.7164722139953	-3.3623	7.883395169133726	8.570471438767004	113.0984442790961	0.992488206747734	NAN	NAN	NAN	NAN	NAN
	138	116	6307442	6373396	6345445	6351163	6373016	6047616	6071159	2.79068	0.8682545353236403	2.922629090478309	17.2823029184125	11.10334	15.26620400136915	18.87700039113787	53.97104044179283	11.10334	-13.52969493072187	17.50247994068272	309.3745099006471	-13.83464	0.8682545353236408	13.86185881719007	176.4088577467439	28.79589893209101	11.27488225600116	282.9514681289718	19.5391970483293	6.079162230637048	282.2105541641217
	139	116	6606724	6647294	6671240	6668104	6654024	6384187	6335035	3.338533333333333	8.08460173794631	8.746804563895449	67.56184000783995	-6.541640000000001	-9.028360462974179	11.14918591373358	234.0742032237979	-6.541640000000001	25.1975639388668	26.03286926834767	104.5534976907982	23.09888	8.08460173794631	24.47282252858473	19.29003238148109	34.22592440184098	NAN	NAN	NAN	NAN	NAN
	140	116	NAN	NAN	NAN	NAN	NAN	6640642	6679748	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
	141	118	7727015	7779614	7780025	7776806	7786350	7784097	7775757	1.370386666666667	4.710612952823672	4.905897879847065	73.77950873922451	1.46026	4.866278132402579	5.080651742591646	73.29668829477701	1.46026	4.554947773244765	4.783294731101925	72.22479128490725	1.19064	4.710612952823672	4.858754778840989	75.81518536176125	0.3113303591578139	NAN	NAN	NAN	NAN	NAN
	142	119	5956003	5999779	6015807	6026392	5993727	5984911	6033931	-3.88658	-14.83469129117656	15.33536989449259	255.3188948897621	-3.84952	-14.77050148824806	15.26389591306027	255.3923988927743	-3.84952	-14.89888109410506	15.3881598018308	255.5129506340043	-3.960700000000001	-14.83469129117656	15.35432219912392	255.0513397926145	0.1283796058570055	NAN	NAN	NAN	NAN	NAN
	143	119	6328499	6371827	6389808	6367736	6398467	6387390	6375185	-4.575306666666667	9.628297793694763	10.66009143948174	115.4167735936531	-4.513540000000001	9.735280798575602	10.73069128988039	114.8737170308939	-4.513540000000001	9.521314788813926	10.53695775066441	115.3630979775183	-4.698840000000001	9.628297793694763	10.71369290906116	116.0134845798394	0.2139660097616755	10.33414127590991	270.8901048289032	-31.92783211895139	67.18908653445959	260.4758896348434
	144	120	3095643	3146142	3150773	3148872	3151731	3147638	3150027	-0.04446666666666665	1.292260573016502	1.293025395348979	91.97076931905012	0.02546000000000004	1.413377112487102	1.41360640692605	88.96800876316473	0.02546000000000004	1.171144033545902	1.171420743759545	88.75461875997618	-0.18432	1.292260573016502	1.305339515594674	98.11755972134361	0.2422330789411995	NAN	NAN	NAN	NAN	NAN
	145	121	5418216	5469024	5473863	5468791	5477625	5472418	5470940	-0.3305200000000001	3.224236231800363	3.241132942175345	95.85300830980303	-0.04526000000000008	3.718321045167461	3.718596490953978	90.69737897519252	-0.04526000000000008	2.730151418433266	2.730526549069459	90.94975298533807	-0.9010400000000001	3.224236231800363	3.347771252647679	105.6134686816364	0.9881696267341959	NAN	NAN	NAN	NAN	NAN
	146	122	2972033	3021522	3026326	3043433	3008751	3005797	3044825	0.01854666666666634	-13.26920603626889	13.26921899780839	270.0800835432809	-0.03336000000000006	-13.3591110201871	13.35915267295364	269.8569228727333	-0.03336000000000006	-13.17930105235068	13.17934327339916	269.8549708280495	0.1223599999999991	-13.26920603626889	13.26977018650115	270.5283294917114	0.1798099678364161	NAN	NAN	NAN	NAN	NAN
	147	122	4862577	4916255	4914193	4915040	4919446	4918140	4912856	2.166893333333334	3.102138196872141	3.784004242933349	55.06508256011325	2.30108	3.334556321237117	4.051448509595354	55.39157578872602	2.30108	2.869720072507166	3.678350508169461	51.27567886200075	1.89852	3.102138196872141	3.636982208217843	58.5332142390337	0.4648362487299514	NAN	NAN	NAN	NAN	NAN
	148	123	9421350	9461849	9485963	9481441	9469573	9456222	9493182	-6.709600000000002	-8.384892040956958	10.73895463713779	231.3331660260139	-6.59876	-8.192911529446022	10.51985897561985	231.1512293096586	-6.59876	-8.576872552467893	10.82156995628994	232.426515851305	-6.931280000000003	-8.384892040956958	10.87883527666925	230.4215319796254	0.3839610230218715	NAN	NAN	NAN	NAN	NAN
