8.85 64.5445 0 0 0 0 0 0 1.82838e-037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82838e-037 64.5445
8.95 72.9146 0 0 0 0 0 0 3.37697e-036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.37697e-036 72.9146
9.05 86.5184 0 0 0 0 0 0 5.946e-035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.946e-035 86.5184
9.15 50.5744 0 0 0 0 0 0 9.98071e-034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.98071e-034 50.5744
9.25 125.844 0 0 0 0 0 0 1.59712e-032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59712e-032 125.844
9.35 60.0062 0 0 0 0 0 0 2.43641e-031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43641e-031 60.0062
9.45 92.3613 0 0 0 0 0 0 3.54324e-030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.54324e-030 92.3613
9.55 71.0622 0 0 0 0 0 0 4.91237e-029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.91237e-029 71.0622
9.65 70.0173 0 0 0 0 0 0 6.49261e-028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.49261e-028 70.0173
9.75 54.6416 0 0 0 0 0 0 8.18062e-027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.18062e-027 54.6416
9.85 50.449 0 0 0 0 0 0 9.82633e-026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.82633e-026 50.449
9.95 36.4845 0 0 0 0 0 0 1.12521e-024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.12521e-024 36.4845
10.05 41.6266 0 0 0 0 0 0 1.22833e-023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.22833e-023 41.6266
10.15 62.0528 0 0 0 0 0 0 1.27831e-022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27831e-022 62.0528
10.25 62.393 0 0 0 0 0 0 1.26822e-021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.26822e-021 62.393
10.35 60.6715 0 0 0 0 0 0 1.19948e-020 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.19948e-020 60.6715
10.45 70.3108 0 0 0 0 0 0 1.0815e-019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0815e-019 70.3108
10.55 68.0062 0 0 0 0 0 0 9.2961e-019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.2961e-019 68.0062
10.65 85.4734 0 0 0 0 0 0 7.6175e-018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.6175e-018 85.4734
10.75 66.1333 0 0 0 0 0 0 5.95063e-017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.95063e-017 66.1333
10.85 46.5295 0 0 0 0 0 0 4.43151e-016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.43151e-016 46.5295
10.95 42.2603 0 0 0 0 0 0 3.14615e-015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.14615e-015 42.2603
11.05 52.5295 0 0 0 0 0 0 2.12934e-014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12934e-014 52.5295
11.15 54.5145 0 0 0 0 0 0 1.37388e-013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.37388e-013 54.5145
11.25 64.3164 0 0 0 0 0 0 8.45065e-013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.45065e-013 64.3164
11.35 35.9312 0 0 0 0 0 0 4.95531e-012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.95531e-012 35.9312
11.45 23.6416 0 0 0 0 0 0 2.77006e-011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77006e-011 23.6416
11.55 55.5555 0 0 0 0 0 0 1.47621e-010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.47621e-010 55.5555
11.65 39.6266 0 0 0 0 0 0 7.49967e-010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.49967e-010 39.6266
11.75 30.2659 0 0 0 0 0 0 3.63226e-009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.63226e-009 30.2659
11.85 63.5705 0 0 0 0 0 0 1.67706e-008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.67706e-008 63.5705
11.95 49.4229 0 0 0 0 0 0 7.38175e-008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.38175e-008 49.4229
12.05 62.7426 0 0 0 0 0 0 3.09748e-007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09748e-007 62.7426
12.15 64.58 0 0 0 0 0 0 1.23907e-006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.23907e-006 64.58
12.25 68.4734 0 0 0 0 0 0 4.72522e-006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.72522e-006 68.4734
12.35 64.0267 0 0 0 0 0 0 1.71785e-005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.71785e-005 64.0267
12.45 76.8136 0 0 0 0 0 0 5.95372e-005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.95372e-005 76.8135
12.55 58.2453 0 0 0 0 0 0 0.000196711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000196711 58.2451
12.65 81.636 0 0 0 0 0 0 0.000619596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000619596 81.6354
12.75 70.8491 0 0 0 0 0 0 0.00186048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00186048 70.8473
12.85 50.6566 0 0 0 0 0 0 0.00532577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00532577 50.6512
12.95 61.3219 0 0 0 0 0 0 0.0145337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0145337 61.3074
13.05 58.9762 0 0 0 0 0 0 0.0378102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0378102 58.9384
13.15 47.1948 0 0 0 0 0 0 0.0937735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0937735 47.1011
13.25 27.3574 0 0 0 0 0 0 0.221712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.221712 27.1357
13.35 47.6266 0 0 0 0 0 0 0.499732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.499732 47.1268
13.45 31.8902 0 0 0 0 0 0 1.0738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0738 30.8164
13.55 57.55 0 0 0 0 0 0 2.19962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19962 55.3504
13.65 74.4024 0 0 0 0 0 0 4.29547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.29547 70.1069
13.75 85.2958 0 0 0 0 0 0 7.99673 1.02924e-319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09189e-321 7.99673 77.2991
13.85 68.0567 0 0 0 0 0 0 14.1923 3.21836e-315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.05467e-318 14.1923 53.8644
13.95 112.666 0 0 0 0 0 0 24.0121 9.48138e-311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.20642e-314 24.0121 88.6539
14.05 74.2698 0 0 0 0 0 0 38.7299 2.59663e-306 0 0 0 0 0 0 0 0 0 0 0 3.08939e-319 0 0 5.16058e-310 38.7299 35.5399
14.15 57.7165 0 0 0 0 0 0 59.5526 6.61079e-302 0 0 0 0 0 0 0 0 0 0 0 1.46372e-316 0 0 4.05561e-306 59.5526 -1.83614
14.25 130.731 0 0 0 0 0 0 87.296 1.56459e-297 0 0 0 0 0 0 0 0 0 0 0 6.75422e-314 0 0 3.01242e-302 87.296 43.4355
14.35 134.173 0 0 0 0 0 0 121.99 3.4423e-293 0 0 0 0 0 0 0 0 0 0 0 3.03738e-311 0 0 2.11483e-298 121.99 12.1823
14.45 183.797 0 0 0 0 0 0 162.516 7.04047e-289 0 0 0 0 0 0 0 0 0 0 0 1.33116e-308 0 0 1.40325e-294 162.516 21.2813
14.55 209.446 0 0 0 0 0 0 206.397 1.33862e-284 0 0 0 0 0 0 0 0 0 0 0 5.68546e-306 0 0 8.80028e-291 206.397 3.04863
14.65 261.801 0 0 0 0 0 0 249.891 2.36601e-280 0 0 0 0 0 0 0 0 0 0 0 2.36651e-303 0 1.47232e-321 5.21626e-287 249.891 11.9102
14.75 265.952 0 0 0 0 0 0 288.426 3.88758e-276 0 0 0 0 0 0 0 0 0 0 0 9.59968e-301 0 6.17997e-316 2.92228e-283 288.426 -22.474
14.85 266.941 0 0 0 0 0 0 317.364 5.93807e-272 0 0 0 0 0 0 0 0 0 0 0 3.795e-298 0 2.59172e-310 1.54734e-279 317.364 -50.4232
14.95 343.691 0 0 0 0 0 0 332.905 8.43169e-268 0 0 0 0 0 0 0 0 0 0 0 1.46209e-295 0 9.68249e-305 7.74375e-276 332.905 10.7864
15.05 326.996 0 0 0 0 0 0 332.905 1.11298e-263 0 0 0 0 0 0 0 0 0 0 0 5.4896e-293 0 3.22244e-299 3.66284e-272 332.905 -5.90898
15.15 346.824 0 0 0 0 0 0 317.364 1.36572e-259 0 0 0 0 0 0 0 0 0 0 0 2.0087e-290 0 9.55388e-294 1.63751e-268 317.364 29.4592
15.25 248.053 0 0 0 0 0 0 288.426 1.55791e-255 0 0 0 0 0 0 0 0 0 0 0 7.16299e-288 0 2.52333e-288 6.91914e-265 288.426 -40.373
15.35 229.476 0 0 0 0 0 0 249.891 1.65205e-251 0 0 0 0 0 0 0 0 0 0 0 2.48932e-285 0 5.93698e-283 2.76325e-261 249.891 -20.415
15.45 196.907 0 0 0 0 0 0 206.397 1.62858e-247 0 0 0 0 0 0 0 0 0 0 0 8.43087e-283 0 1.24439e-277 1.04301e-257 206.397 -9.48966
15.55 167.01 0 9.97766e-320 0 0 0 0 162.516 1.49244e-243 0 0 0 0 0 0 0 0 0 0 0 2.78273e-280 0 2.32351e-272 3.72101e-254 162.516 4.49435
15.65 123.285 0 4.17145e-314 0 0 0 0 121.99 1.27142e-239 0 0 0 0 0 0 0 0 0 0 0 8.95109e-278 0 3.86483e-267 1.25468e-250 121.99 1.29438
15.75 61.6155 0 1.49988e-308 0 0 0 0 87.296 1.0069e-235 0 0 0 0 0 0 0 0 0 0 0 2.806e-275 0 5.72685e-262 3.99856e-247 87.296 -25.6805
15.85 79.4229 0 4.81569e-303 0 0 0 0 59.5526 7.41284e-232 0 0 0 0 0 0 0 0 0 0 0 8.57244e-273 0 7.5596e-257 1.20442e-243 59.5526 19.8703
15.95 79.0267 0 1.38069e-297 0 0 0 0 38.7299 5.07325e-228 0 0 0 0 0 0 0 0 0 0 0 2.55228e-270 0 8.88955e-252 3.42887e-240 38.7299 40.2968
16.05 85.7631 0 3.53481e-292 0 0 0 0 24.0121 3.22769e-224 0 0 0 0 0 0 0 0 0 0 0 7.40556e-268 0 9.31235e-247 9.22627e-237 24.0121 61.751
16.15 93.1538 0 8.08109e-287 0 0 0 0 14.1923 1.90898e-220 0 0 0 0 0 0 0 0 0 0 0 2.09408e-265 0 8.69035e-242 2.3464e-233 14.1923 78.9615
16.25 77.7071 0 1.64971e-281 0 0 0 0 7.99673 1.04957e-216 0 0 0 0 0 0 0 0 0 0 0 5.7708e-263 0 7.22458e-237 5.63999e-230 7.99673 69.7103
16.35 67.4079 0 3.00732e-276 0 0 0 0 4.29547 5.36448e-213 0 0 0 0 0 0 0 0 0 0 0 1.54983e-260 0 5.35041e-232 1.28132e-226 4.29547 63.1125
16.45 60.4995 0 4.89538e-271 0 0 0 0 2.19962 2.54886e-209 0 0 0 0 0 0 0 0 0 0 0 4.05638e-258 0 3.52987e-227 2.75128e-223 2.19962 58.2999
16.55 77.7331 0 7.11584e-266 0 0 0 0 1.0738 1.12582e-205 0 0 0 0 0 0 0 0 0 0 0 1.03467e-255 0 2.07458e-222 5.58359e-220 1.0738 76.6593
16.65 55.3069 0 9.23634e-261 0 0 0 0 0.499732 4.62267e-202 0 0 0 0 0 0 0 0 0 0 0 2.57198e-253 0 1.08617e-217 1.07101e-216 0.499732 54.8072
16.75 44.5911 0 1.07055e-255 0 0 0 0 0.221712 1.7645e-198 0 2.37003e-320 0 0 0 0 0 0 0 0 0 6.23075e-251 0 5.066e-213 1.94167e-213 0.221712 44.3694
16.85 65.4845 0 1.10802e-250 0 0 0 0 0.0937735 6.26113e-195 0 1.77226e-318 0 0 0 0 0 0 0 0 0 1.47103e-248 0 2.10489e-208 3.32703e-210 0.0937735 65.3907
16.95 38.1238 0 1.02406e-245 0 0 0 0 0.0378102 2.06532e-191 0 1.32661e-316 0 0 0 0 0 0 0 0 0 3.38459e-246 0 7.79101e-204 5.38815e-207 0.0378102 38.086
17.05 68.0938 0 8.45151e-241 0 0 0 0 0.0145337 6.33324e-188 0 9.80369e-315 0 0 0 0 0 0 0 0 0 7.58924e-244 0 2.56895e-199 8.24753e-204 0.0145337 68.0793
17.15 67.8452 0 6.22841e-236 0 0 0 0 0.00532577 1.80537e-184 0 7.15376e-313 0 0 0 0 0 0 0 0 0 1.65843e-241 0 7.54596e-195 1.19319e-200 0.00532577 67.8399
17.25 44.7032 0 4.09878e-231 0 0 0 0 0.00186048 4.78423e-181 0 5.15446e-311 0 0 0 0 0 0 0 0 0 3.53184e-239 0 1.97457e-190 1.63153e-197 0.00186048 44.7013
17.35 58.2564 0 2.40861e-226 0 0 0 0 0.000619596 1.17858e-177 0 3.66722e-309 0 0 0 0 0 0 0 0 0 7.33013e-237 0 4.60287e-186 2.10853e-194 0.000619596 58.2558
17.45 44.2359 0 1.26389e-221 0 0 0 0 0.000196711 2.69905e-174 0 2.57628e-307 0 0 0 0 0 0 0 0 0 1.48262e-234 0 9.55835e-182 2.57554e-191 0.000196711 44.2357
17.55 60.8807 0 5.92229e-217 0 0 0 0 5.95372e-005 5.74601e-171 0 1.78712e-305 0 0 0 0 0 0 0 0 0 2.92248e-232 0 1.76822e-177 2.97342e-188 5.95372e-005 60.8807
17.65 55.9163 0 2.47801e-212 0 0 0 0 1.71785e-005 1.13717e-167 0 1.22411e-303 0 0 0 0 0 0 0 0 0 5.61411e-230 0 2.91398e-173 3.24448e-185 1.71785e-005 55.9162
17.75 55.3424 0 9.25869e-208 0 0 0 0 4.72522e-006 2.09211e-164 0 8.2792e-302 0 0 0 0 0 0 0 0 0 1.05103e-227 0 4.27794e-169 3.34607e-182 4.72522e-006 55.3424
17.85 48.9107 0 3.08909e-203 0 0 0 0 1.23907e-006 3.57808e-161 0 5.52919e-300 0 0 0 0 0 0 0 0 0 1.9176e-225 0 5.59477e-165 3.26157e-179 1.23907e-006 48.9107
17.95 40.9462 0 9.20332e-199 0 0 0 0 3.09748e-007 5.68876e-158 0 3.64618e-298 0 0 0 0 0 0 0 0 0 3.40963e-223 0 6.5182e-161 3.00482e-176 3.09748e-007 40.9462
18.05 61.7686 0 2.44846e-194 0 0 0 0 7.38175e-008 8.40792e-155 0 2.37421e-296 0 0 0 0 0 0 0 0 0 5.90828e-221 0 6.76505e-157 2.61644e-173 7.38175e-008 61.7686
18.15 54.449 0 5.81668e-190 0 0 0 0 1.67706e-008 1.15522e-151 0 1.52653e-294 0 0 0 0 0 0 0 0 0 9.9775e-219 0 6.25479e-153 2.1533e-170 1.67706e-008 54.449
18.25 58.7742 0 1.23393e-185 0 4.71053e-317 0 0 3.63226e-009 1.4755e-148 0 9.69155e-293 0 0 0 0 0 0 0 0 0 1.64206e-216 0 5.15173e-149 1.67494e-167 3.63226e-009 58.7742
18.35 47.4135 0 2.33745e-181 0 3.83543e-311 0 0 7.49967e-010 1.75195e-145 0 6.07556e-291 0 0 0 0 0 0 0 0 0 2.63367e-214 0 3.77999e-145 1.23139e-164 7.49967e-010 47.4135
